trtmnt,Year,Age,S_NoTr,S_BA,S_SDI,S_CCF,S_TpHt,S_QMD,S_Mer,S_SLgCft,S_SLgBft,R_NoTr,R_Mer,R_SLgCft,R_SLgBft,Aft_BA,Aft_SDI,Aft_CCF,Aft_TpHt, AftQMD,G_PYr,G_Accre,G_Mort,MAIMer,Fortyp,MAISS
ht2.s30,1992,8,90,24,32,35,22,7.0,871,864,5260,0,0,0,0,24,32,35,22,7.0,1,41,1,0.0,162,14
ht2.s30,1993,9,90,25,34,35,24,7.2,912,905,5553,0,0,0,0,25,34,35,24,7.2,1,36,38,0.0,162,14
ht2.s30,1994,10,84,25,33,34,21,7.4,910,903,5578,0,0,0,0,25,33,34,21,7.4,1,37,1,0.0,162,14
ht2.s30,1995,11,84,26,34,34,23,7.5,945,939,5838,0,0,0,0,26,34,34,23,7.5,1,36,37,0.0,162,14
ht2.s30,1996,12,79,26,33,33,21,7.7,945,939,5870,0,0,0,0,26,33,33,21,7.7,1,38,1,0.0,162,14
ht2.s30,1997,13,79,27,35,33,22,7.9,982,976,6143,0,0,0,0,27,35,33,22,7.9,1,32,34,0.0,162,14
ht2.s30,1998,14,75,26,34,32,20,8.1,980,974,6163,0,0,0,0,26,34,32,20,8.1,1,33,1,0.0,162,14
ht2.s30,1999,15,75,27,35,32,22,8.2,1012,1006,6397,0,0,0,0,27,35,32,22,8.2,1,33,34,0.0,162,14
ht2.s30,2000,16,70,27,34,31,20,8.4,1011,1006,6425,0,0,0,0,27,34,31,20,8.4,1,32,1,0.0,162,14
ht2.s30,2001,17,70,28,35,31,21,8.5,1042,1037,6656,0,0,0,0,28,35,31,21,8.5,1,32,32,0.0,162,14
ht2.s30,2002,18,66,28,35,30,19,8.8,1042,1037,6687,0,0,0,0,28,35,30,19,8.8,1,32,1,0.0,162,14
ht2.s30,2003,19,66,29,36,30,21,8.9,1073,1068,6917,0,0,0,0,29,36,30,21,8.9,1,30,31,0.0,162,14
ht2.s30,2004,20,63,28,35,29,18,9.1,1071,1067,6938,0,0,0,0,28,35,29,18,9.1,1,31,1,0.0,162,14
ht2.s30,2005,21,62,29,36,29,20,9.3,1102,1097,7164,0,0,0,0,29,36,29,20,9.3,1,28,32,0.0,162,14
ht2.s30,2006,22,59,29,36,28,18,9.5,1098,1093,7164,0,0,0,0,29,36,28,18,9.5,1,28,1,0.0,162,14
ht2.s30,2007,23,59,30,36,28,20,9.6,1125,1121,7370,0,0,0,0,30,36,28,20,9.6,1,31,31,0.0,162,14
ht2.s30,2008,24,56,30,36,27,18,9.9,1125,1121,7397,0,0,0,0,30,36,27,18,9.9,1,30,1,0.0,162,14
ht2.s30,2009,25,56,30,37,27,20,10.0,1154,1150,7616,0,0,0,0,30,37,27,20,10.0,1,29,30,0.0,162,14
ht2.s30,2010,26,53,30,36,26,17,10.3,1152,1148,7632,0,0,0,0,30,36,26,17,10.3,1,26,1,0.0,162,14
ht2.s30,2011,27,53,31,37,27,19,10.4,1177,1173,7821,0,0,0,0,31,37,27,19,10.4,1,26,30,0.0,162,14
ht2.s30,2012,28,50,31,37,26,17,10.6,1172,1169,7813,0,0,0,0,31,37,26,17,10.6,1,25,1,0.0,162,14
ht2.s30,2013,29,50,31,37,26,18,10.7,1196,1192,7994,0,0,0,0,31,37,26,18,10.7,1,26,29,0.0,162,14
ht2.s30,2014,30,47,31,37,25,17,11.0,1193,1189,7995,0,0,0,0,31,37,25,17,11.0,1,25,1,0.0,162,14
ht2.s30,2015,31,47,32,37,25,18,11.1,1217,1214,8182,0,0,0,0,32,37,25,18,11.1,1,27,28,0.0,162,14
ht2.s30,2016,32,44,32,37,25,17,11.4,1216,1213,8198,0,0,0,0,32,37,25,17,11.4,1,24,1,0.0,162,14
ht2.s30,2017,33,44,32,38,25,18,11.5,1240,1237,8378,0,0,0,0,32,38,25,18,11.5,1,24,30,0.0,162,14
ht2.s30,2018,34,42,32,37,24,16,11.8,1234,1231,8358,0,0,0,0,32,37,24,16,11.8,1,23,1,0.0,162,14
ht2.s30,2019,35,42,32,38,24,18,11.9,1256,1253,8528,0,0,0,0,32,38,24,18,11.9,1,21,29,0.0,162,14
ht2.s30,2020,36,40,32,37,23,16,12.2,1248,1245,8491,0,0,0,0,32,37,23,16,12.2,1,21,1,0.0,162,14
ht2.s30,2021,37,40,33,38,23,17,12.3,1268,1265,8642,0,0,0,0,33,38,23,17,12.3,1,20,29,0.0,162,14
ht2.s30,2022,38,38,32,37,23,16,12.6,1259,1256,8599,0,0,0,0,32,37,23,16,12.6,1,20,1,0.0,162,14
ht2.s30,2023,39,38,33,38,23,18,12.7,1278,1276,8748,0,0,0,0,33,38,23,18,12.7,1,19,27,0.0,162,14
ht2.s30,2024,40,36,33,37,22,17,13.0,1271,1268,8709,0,0,0,0,33,37,22,17,13.0,0,0,0,0.0,162,14
ht2.s30,1984,0,285,105,192,211,74,8.2,2506,1665,8892,275,1770,947,4743,21,30,33,83,19.1,1,26,45,0.0,404,12
ht2.s30,1985,1,166,20,28,31,21,4.7,717,703,4111,0,0,0,0,20,28,31,21,4.7,1,27,35,0.0,162,14
ht2.s30,1986,2,117,20,28,30,21,5.6,709,696,4104,0,0,0,0,20,28,30,21,5.6,1,27,1,0.0,162,14
ht2.s30,1987,3,116,21,28,30,22,5.7,736,723,4283,0,0,0,0,21,28,30,22,5.7,1,28,33,0.0,162,14
ht2.s30,1988,4,105,20,28,29,20,5.9,730,718,4285,0,0,0,0,20,28,29,20,5.9,1,27,1,0.0,162,14
ht2.s30,1989,5,105,21,29,29,21,6.1,756,745,4465,0,0,0,0,21,29,29,21,6.1,1,28,31,0.0,162,14
ht2.s30,1990,6,98,21,28,28,20,6.2,754,743,4483,0,0,0,0,21,28,28,20,6.2,1,31,1,0.0,162,14
ht2.s30,1991,7,98,22,29,29,21,6.4,784,773,4691,0,0,0,0,22,29,29,21,6.4,1,26,29,0.0,162,14
ht2.s30,1992,8,92,21,28,28,19,6.5,781,771,4703,0,0,0,0,21,28,28,19,6.5,1,29,1,0.0,162,14
ht2.s30,1993,9,92,22,29,28,20,6.6,809,799,4897,0,0,0,0,22,29,28,20,6.6,1,26,27,0.0,162,14
ht2.s30,1994,10,87,22,29,27,18,6.8,808,798,4915,0,0,0,0,22,29,27,18,6.8,1,26,1,0.0,162,14
ht2.s30,1995,11,87,22,29,27,19,6.9,833,824,5094,0,0,0,0,22,29,27,19,6.9,1,26,26,0.0,162,14
ht2.s30,1996,12,83,22,29,26,18,7.0,833,824,5119,0,0,0,0,22,29,26,18,7.0,1,26,1,0.0,162,14
ht2.s30,1997,13,83,23,30,27,19,7.1,859,850,5299,0,0,0,0,23,30,27,19,7.1,1,23,25,0.0,162,14
ht2.s30,1998,14,79,23,29,26,17,7.3,857,849,5311,0,0,0,0,23,29,26,17,7.3,1,23,1,0.0,162,14
ht2.s30,1999,15,79,23,30,26,18,7.4,879,871,5469,0,0,0,0,23,30,26,18,7.4,1,24,23,0.0,162,14
ht2.s30,2000,16,75,23,30,25,17,7.6,881,872,5498,0,0,0,0,23,30,25,17,7.6,1,23,1,0.0,162,14
ht2.s30,2001,17,75,24,30,26,18,7.7,903,894,5653,0,0,0,0,24,30,26,18,7.7,1,23,23,0.0,162,14
ht2.s30,2002,18,71,24,30,25,17,7.8,903,894,5672,0,0,0,0,24,30,25,17,7.8,1,23,1,0.0,162,14
ht2.s30,2003,19,71,24,31,25,18,7.9,924,916,5829,0,0,0,0,24,31,25,18,7.9,1,21,22,0.0,162,14
ht2.s30,2004,20,68,24,30,25,16,8.1,924,916,5844,0,0,0,0,24,30,25,16,8.1,1,23,1,0.0,162,14
ht2.s30,2005,21,68,25,31,25,17,8.2,946,938,5999,0,0,0,0,25,31,25,17,8.2,1,21,22,0.0,162,14
ht2.s30,2006,22,65,25,31,24,16,8.4,945,937,6009,0,0,0,0,25,31,24,16,8.4,1,21,1,0.0,162,14
ht2.s30,2007,23,65,25,31,24,17,8.5,965,957,6155,0,0,0,0,25,31,24,17,8.5,1,24,20,0.0,162,14
ht2.s30,2008,24,62,25,31,24,15,8.7,969,961,6195,0,0,0,0,25,31,24,15,8.7,1,22,1,0.0,162,14
ht2.s30,2009,25,62,26,32,24,16,8.8,990,982,6348,0,0,0,0,26,32,24,16,8.8,1,23,21,0.0,162,14
ht2.s30,2010,26,59,26,32,23,15,9.0,992,984,6379,0,0,0,0,26,32,23,15,9.0,1,20,1,0.0,162,14
ht2.s30,2011,27,59,26,32,23,16,9.1,1011,1003,6514,0,0,0,0,26,32,23,16,9.1,1,20,20,0.0,162,14
ht2.s30,2012,28,56,26,32,23,15,9.3,1011,1002,6526,0,0,0,0,26,32,23,15,9.3,1,19,1,0.0,162,14
ht2.s30,2013,29,56,27,32,23,16,9.3,1029,1020,6655,0,0,0,0,27,32,23,16,9.3,1,20,20,0.0,162,14
ht2.s30,2014,30,54,27,32,23,15,9.5,1029,1020,6671,0,0,0,0,27,32,23,15,9.5,1,21,1,0.0,162,14
ht2.s30,2015,31,54,27,33,23,16,9.6,1049,1040,6811,0,0,0,0,27,33,23,16,9.6,1,22,20,0.0,162,14
ht2.s30,2016,32,51,27,32,22,15,9.8,1051,1041,6837,0,0,0,0,27,32,22,15,9.8,1,20,1,0.0,162,14
ht2.s30,2017,33,51,28,33,22,16,9.9,1070,1059,6969,0,0,0,0,28,33,22,16,9.9,1,20,19,0.0,162,14
ht2.s30,2018,34,49,28,33,22,15,10.1,1070,1059,6982,0,0,0,0,28,33,22,15,10.1,1,19,1,0.0,162,14
ht2.s30,2019,35,49,28,33,22,16,10.2,1088,1077,7114,0,0,0,0,28,33,22,16,10.2,1,18,19,0.0,162,14
ht2.s30,2020,36,47,28,33,22,15,10.4,1087,1076,7118,0,0,0,0,28,33,22,15,10.4,1,18,1,0.0,162,14
ht2.s30,2021,37,47,28,34,22,16,10.5,1103,1092,7236,0,0,0,0,28,34,22,16,10.5,1,18,19,0.0,162,14
ht2.s30,2022,38,45,28,33,22,14,10.8,1102,1091,7239,0,0,0,0,28,33,22,14,10.8,1,18,1,0.0,162,14
ht2.s30,2023,39,45,29,34,22,15,10.8,1119,1107,7357,0,0,0,0,29,34,22,15,10.8,1,17,19,0.0,162,14
ht2.s30,2024,40,43,29,34,21,14,11.1,1117,1105,7355,0,0,0,0,29,34,21,14,11.1,0,0,0,0.0,162,14
ht2.s40,1984,0,324,125,227,247,76,8.4,3055,2024,10595,313,2283,1264,6192,21,30,36,86,19.1,1,30,23,0.0,404,12
ht2.s40,1985,1,128,21,30,36,23,5.5,779,770,4498,0,0,0,0,21,30,36,23,5.5,1,31,35,0.0,162,14
ht2.s40,1986,2,104,21,29,35,23,6.1,775,766,4511,0,0,0,0,21,29,35,23,6.1,1,31,0,0.0,162,14
ht2.s40,1987,3,104,22,30,35,24,6.2,805,797,4723,0,0,0,0,22,30,35,24,6.2,1,31,34,0.0,162,14
ht2.s40,1988,4,95,22,30,34,22,6.4,802,794,4741,0,0,0,0,22,30,34,22,6.4,1,30,1,0.0,162,14
ht2.s40,1989,5,95,22,31,34,24,6.6,832,824,4950,0,0,0,0,22,31,34,24,6.6,1,32,33,0.0,162,14
ht2.s40,1990,6,88,22,30,33,22,6.8,831,824,4980,0,0,0,0,22,30,33,22,6.8,1,34,1,0.0,162,14
ht2.s40,1991,7,88,23,31,33,23,6.9,865,858,5219,0,0,0,0,23,31,33,23,6.9,1,29,31,0.0,162,14
ht2.s40,1992,8,83,23,31,32,21,7.1,862,856,5237,0,0,0,0,23,31,32,21,7.1,1,33,1,0.0,162,14
ht2.s40,1993,9,83,24,32,32,23,7.3,895,888,5465,0,0,0,0,24,32,32,23,7.3,1,29,30,0.0,162,14
ht2.s40,1994,10,78,24,31,31,21,7.5,894,888,5490,0,0,0,0,24,31,31,21,7.5,1,29,1,0.0,162,14
ht2.s40,1995,11,78,24,32,31,22,7.6,923,917,5696,0,0,0,0,24,32,31,22,7.6,1,29,29,0.0,162,14
ht2.s40,1996,12,74,24,32,30,21,7.8,923,917,5729,0,0,0,0,24,32,30,21,7.8,1,30,1,0.0,162,14
ht2.s40,1997,13,73,25,33,30,22,7.9,952,946,5937,0,0,0,0,25,33,30,22,7.9,1,27,28,0.0,162,14
ht2.s40,1998,14,70,25,32,29,20,8.1,950,945,5952,0,0,0,0,25,32,29,20,8.1,1,26,1,0.0,162,14
ht2.s40,1999,15,69,25,33,29,21,8.2,976,971,6139,0,0,0,0,25,33,29,21,8.2,1,27,28,0.0,162,14
ht2.s40,2000,16,66,25,32,28,19,8.4,975,970,6158,0,0,0,0,25,32,28,19,8.4,1,26,1,0.0,162,14
ht2.s40,2001,17,66,26,33,28,21,8.5,1000,995,6341,0,0,0,0,26,33,28,21,8.5,1,26,28,0.0,162,14
ht2.s40,2002,18,62,26,33,28,19,8.7,998,994,6352,0,0,0,0,26,33,28,19,8.7,1,26,1,0.0,162,14
ht2.s40,2003,19,62,26,34,28,21,8.8,1023,1018,6534,0,0,0,0,26,34,28,21,8.8,1,25,26,0.0,162,14
ht2.s40,2004,20,59,26,33,27,18,9.0,1022,1017,6547,0,0,0,0,26,33,27,18,9.0,1,25,1,0.0,162,14
ht2.s40,2005,21,59,27,34,27,20,9.1,1046,1042,6728,0,0,0,0,27,34,27,20,9.1,1,23,25,0.0,162,14
ht2.s40,2006,22,56,27,33,26,18,9.4,1045,1040,6736,0,0,0,0,27,33,26,18,9.4,1,24,1,0.0,162,14
ht2.s40,2007,23,56,27,34,26,20,9.5,1068,1063,6905,0,0,0,0,27,34,26,20,9.5,1,26,26,0.0,162,14
ht2.s40,2008,24,53,27,34,26,18,9.7,1067,1063,6926,0,0,0,0,27,34,26,18,9.7,1,24,1,0.0,162,14
ht2.s40,2009,25,53,28,34,26,19,9.8,1091,1087,7099,0,0,0,0,28,34,26,19,9.8,1,24,26,0.0,162,14
ht2.s40,2010,26,50,28,34,25,17,10.0,1088,1084,7103,0,0,0,0,28,34,25,17,10.0,1,22,1,0.0,162,14
ht2.s40,2011,27,50,28,35,25,19,10.2,1109,1105,7257,0,0,0,0,28,35,25,19,10.2,1,22,25,0.0,162,14
ht2.s40,2012,28,48,28,34,24,17,10.4,1105,1101,7250,0,0,0,0,28,34,24,17,10.4,1,21,1,0.0,162,14
ht2.s40,2013,29,47,28,35,24,19,10.5,1126,1121,7399,0,0,0,0,28,35,24,19,10.5,1,22,25,0.0,162,14
ht2.s40,2014,30,45,28,34,24,17,10.7,1123,1119,7401,0,0,0,0,28,34,24,17,10.7,1,21,1,0.0,162,14
ht2.s40,2015,31,45,29,35,24,18,10.8,1143,1139,7551,0,0,0,0,29,35,24,18,10.8,1,22,25,0.0,162,14
ht2.s40,2016,32,43,29,34,23,16,11.1,1141,1137,7552,0,0,0,0,29,34,23,16,11.1,1,21,1,0.0,162,14
ht2.s40,2017,33,43,29,35,23,18,11.2,1161,1157,7702,0,0,0,0,29,35,23,18,11.2,1,21,25,0.0,162,14
ht2.s40,2018,34,40,29,35,23,16,11.4,1157,1153,7689,0,0,0,0,29,35,23,16,11.4,1,20,1,0.0,162,14
ht2.s40,2019,35,40,29,35,23,18,11.5,1176,1172,7832,0,0,0,0,29,35,23,18,11.5,1,19,25,0.0,162,14
ht2.s40,2020,36,38,29,35,22,16,11.8,1170,1166,7805,0,0,0,0,29,35,22,16,11.8,1,18,1,0.0,162,14
ht2.s40,2021,37,38,30,35,22,18,11.9,1187,1183,7935,0,0,0,0,30,35,22,18,11.9,1,18,25,0.0,162,14
ht2.s40,2022,38,36,29,35,22,17,12.2,1180,1176,7902,0,0,0,0,29,35,22,17,12.2,1,18,1,0.0,162,14
ht2.s40,2023,39,36,30,35,22,18,12.2,1197,1193,8029,0,0,0,0,30,35,22,18,12.2,1,17,25,0.0,162,14
ht2.s40,2024,40,34,29,35,21,17,12.5,1190,1186,7993,0,0,0,0,29,35,21,17,12.5,0,0,0,0.0,162,14
ht2.s40,1984,0,296,141,246,283,80,9.3,3805,3045,15655,285,3058,2310,11496,21,31,38,86,18.6,1,38,2,0.0,162,12
ht2.s40,1985,1,144,22,32,39,25,5.3,783,772,4408,0,0,0,0,22,32,39,25,5.3,1,38,52,0.0,162,14
ht2.s40,1986,2,113,22,31,38,25,5.9,770,760,4387,0,0,0,0,22,31,38,25,5.9,1,39,1,0.0,162,14
ht2.s40,1987,3,113,23,32,38,26,6.1,809,799,4655,0,0,0,0,23,32,38,26,6.1,1,38,48,0.0,162,14
ht2.s40,1988,4,103,22,31,36,24,6.3,798,789,4644,0,0,0,0,22,31,36,24,6.3,1,37,1,0.0,162,14
ht2.s40,1989,5,103,23,32,37,26,6.5,835,826,4903,0,0,0,0,23,32,37,26,6.5,1,38,44,0.0,162,14
ht2.s40,1990,6,96,23,31,35,23,6.6,829,821,4912,0,0,0,0,23,31,35,23,6.6,1,42,1,0.0,162,14
ht2.s40,1991,7,96,24,33,36,25,6.8,870,863,5208,0,0,0,0,24,33,36,25,6.8,1,35,40,0.0,162,14
ht2.s40,1992,8,90,24,32,35,22,7.0,866,859,5224,0,0,0,0,24,32,35,22,7.0,1,40,1,0.0,162,14
ht2.s40,1993,9,90,25,34,35,24,7.2,905,899,5506,0,0,0,0,25,34,35,24,7.2,1,35,36,0.0,162,14
ht2.s40,1994,10,85,25,33,34,22,7.3,904,898,5536,0,0,0,0,25,33,34,22,7.3,1,36,1,0.0,162,14
ht2.s40,1995,11,84,26,34,34,23,7.5,939,933,5790,0,0,0,0,26,34,34,23,7.5,1,35,37,0.0,162,14
ht2.s40,1996,12,80,25,33,33,21,7.7,937,931,5815,0,0,0,0,25,33,33,21,7.7,1,36,1,0.0,162,14
ht2.s40,1997,13,79,26,34,33,22,7.8,972,967,6073,0,0,0,0,26,34,33,22,7.8,1,31,34,0.0,162,14
ht2.s40,1998,14,75,26,34,32,20,8.0,970,964,6089,0,0,0,0,26,34,32,20,8.0,1,31,1,0.0,162,14
ht2.s40,1999,15,75,27,35,32,22,8.1,1000,995,6313,0,0,0,0,27,35,32,22,8.1,1,32,34,0.0,162,14
ht2.s40,2000,16,71,27,34,31,20,8.3,997,992,6327,0,0,0,0,27,34,31,20,8.3,1,31,1,0.0,162,14
ht2.s40,2001,17,71,28,35,31,21,8.5,1028,1023,6554,0,0,0,0,28,35,31,21,8.5,1,30,33,0.0,162,14
ht2.s40,2002,18,67,27,35,30,19,8.7,1026,1021,6569,0,0,0,0,27,35,30,19,8.7,1,31,1,0.0,162,14
ht2.s40,2003,19,67,28,35,30,21,8.8,1056,1051,6794,0,0,0,0,28,35,30,21,8.8,1,29,33,0.0,162,14
ht2.s40,2004,20,63,28,35,29,19,9.0,1052,1048,6798,0,0,0,0,28,35,29,19,9.0,1,30,1,0.0,162,14
ht2.s40,2005,21,63,29,36,29,21,9.1,1082,1077,7016,0,0,0,0,29,36,29,21,9.1,1,27,31,0.0,162,14
ht2.s40,2006,22,60,29,35,28,18,9.4,1078,1074,7021,0,0,0,0,29,35,28,18,9.4,1,28,1,0.0,162,14
ht2.s40,2007,23,60,29,36,28,20,9.5,1105,1101,7224,0,0,0,0,29,36,28,20,9.5,1,30,31,0.0,162,14
ht2.s40,2008,24,56,29,35,27,18,9.7,1104,1100,7245,0,0,0,0,29,35,27,18,9.7,1,29,1,0.0,162,14
ht2.s40,2009,25,56,30,36,27,19,9.9,1132,1128,7455,0,0,0,0,30,36,27,19,9.9,1,28,31,0.0,162,14
ht2.s40,2010,26,53,30,36,26,17,10.1,1129,1126,7464,0,0,0,0,30,36,26,17,10.1,1,25,1,0.0,162,14
ht2.s40,2011,27,53,30,36,26,19,10.2,1154,1150,7651,0,0,0,0,30,36,26,19,10.2,1,25,30,0.0,162,14
ht2.s40,2012,28,50,30,36,26,17,10.5,1150,1146,7643,0,0,0,0,30,36,26,17,10.5,1,25,1,0.0,162,14
ht2.s40,2013,29,50,31,37,26,18,10.6,1173,1169,7823,0,0,0,0,31,37,26,18,10.6,1,25,29,0.0,162,14
ht2.s40,2014,30,47,30,36,25,17,10.9,1169,1166,7817,0,0,0,0,30,36,25,17,10.9,1,25,1,0.0,162,14
ht2.s40,2015,31,47,31,37,25,18,11.0,1193,1190,8002,0,0,0,0,31,37,25,18,11.0,1,26,30,0.0,162,14
ht2.s40,2016,32,45,31,36,24,16,11.3,1190,1186,8000,0,0,0,0,31,36,24,16,11.3,1,24,1,0.0,162,14
ht2.s40,2017,33,45,31,37,24,18,11.4,1213,1209,8175,0,0,0,0,31,37,24,18,11.4,1,23,29,0.0,162,14
ht2.s40,2018,34,42,31,36,24,16,11.6,1207,1204,8155,0,0,0,0,31,36,24,16,11.6,1,22,1,0.0,162,14
ht2.s40,2019,35,42,32,37,24,17,11.7,1228,1225,8318,0,0,0,0,32,37,24,17,11.7,1,21,27,0.0,162,14
ht2.s40,2020,36,40,31,37,23,16,12.0,1221,1218,8290,0,0,0,0,31,37,23,16,12.0,1,21,1,0.0,162,14
ht2.s40,2021,37,40,32,37,23,17,12.1,1241,1238,8443,0,0,0,0,32,37,23,17,12.1,1,20,27,0.0,162,14
ht2.s40,2022,38,38,32,37,23,16,12.4,1235,1232,8415,0,0,0,0,32,37,23,16,12.4,1,20,1,0.0,162,14
ht2.s40,2023,39,38,32,37,23,18,12.5,1254,1251,8564,0,0,0,0,32,37,23,18,12.5,1,19,26,0.0,162,14
ht2.s40,2024,40,36,32,37,22,17,12.8,1247,1244,8532,0,0,0,0,32,37,22,17,12.8,0,0,0,0.0,162,14
ht2.s40,1984,0,285,105,192,211,74,8.2,2506,1665,8892,275,1770,947,4743,21,30,33,83,19.1,1,26,45,0.0,404,12
ht2.s40,1985,1,166,20,28,31,21,4.7,717,703,4111,0,0,0,0,20,28,31,21,4.7,1,27,35,0.0,162,14
ht2.s40,1986,2,117,20,28,30,21,5.6,709,696,4104,0,0,0,0,20,28,30,21,5.6,1,27,1,0.0,162,14
ht2.s40,1987,3,116,21,28,30,22,5.7,736,723,4283,0,0,0,0,21,28,30,22,5.7,1,27,33,0.0,162,14
ht2.s40,1988,4,105,20,28,29,20,5.9,729,718,4280,0,0,0,0,20,28,29,20,5.9,1,27,1,0.0,162,14
ht2.s40,1989,5,105,21,28,29,21,6.0,755,744,4458,0,0,0,0,21,28,29,21,6.0,1,27,31,0.0,162,14
ht2.s40,1990,6,98,21,28,28,20,6.2,752,741,4470,0,0,0,0,21,28,28,20,6.2,1,30,1,0.0,162,14
ht2.s40,1991,7,98,21,29,29,21,6.3,781,770,4670,0,0,0,0,21,29,29,21,6.3,1,26,29,0.0,162,14
ht2.s40,1992,8,92,21,28,27,18,6.5,777,768,4678,0,0,0,0,21,28,27,18,6.5,1,28,1,0.0,162,14
ht2.s40,1993,9,92,22,29,28,20,6.6,805,795,4866,0,0,0,0,22,29,28,20,6.6,1,25,27,0.0,162,14
ht2.s40,1994,10,87,22,29,27,18,6.8,802,793,4879,0,0,0,0,22,29,27,18,6.8,1,26,1,0.0,162,14
ht2.s40,1995,11,87,22,29,27,19,6.9,828,818,5054,0,0,0,0,22,29,27,19,6.9,1,25,26,0.0,162,14
ht2.s40,1996,12,83,22,29,26,18,7.0,827,818,5076,0,0,0,0,22,29,26,18,7.0,1,25,1,0.0,162,14
ht2.s40,1997,13,83,23,30,27,19,7.1,851,843,5248,0,0,0,0,23,30,27,19,7.1,1,23,25,0.0,162,14
ht2.s40,1998,14,79,23,29,26,17,7.3,850,841,5258,0,0,0,0,23,29,26,17,7.3,1,23,1,0.0,162,14
ht2.s40,1999,15,79,23,30,26,18,7.4,872,863,5415,0,0,0,0,23,30,26,18,7.4,1,23,23,0.0,162,14
ht2.s40,2000,16,75,23,30,25,17,7.5,872,864,5436,0,0,0,0,23,30,25,17,7.5,1,22,1,0.0,162,14
ht2.s40,2001,17,75,24,30,25,18,7.6,893,885,5587,0,0,0,0,24,30,25,18,7.6,1,23,23,0.0,162,14
ht2.s40,2002,18,71,24,30,25,16,7.8,893,885,5605,0,0,0,0,24,30,25,16,7.8,1,22,1,0.0,162,14
ht2.s40,2003,19,71,24,30,25,18,7.9,914,906,5756,0,0,0,0,24,30,25,18,7.9,1,21,22,0.0,162,14
ht2.s40,2004,20,68,24,30,24,16,8.0,913,905,5768,0,0,0,0,24,30,24,16,8.0,1,22,1,0.0,162,14
ht2.s40,2005,21,68,25,31,25,17,8.1,934,926,5917,0,0,0,0,25,31,25,17,8.1,1,21,22,0.0,162,14
ht2.s40,2006,22,65,24,30,24,16,8.3,933,925,5928,0,0,0,0,24,30,24,16,8.3,1,21,1,0.0,162,14
ht2.s40,2007,23,65,25,31,24,17,8.4,953,945,6069,0,0,0,0,25,31,24,17,8.4,1,22,21,0.0,162,14
ht2.s40,2008,24,62,25,31,24,15,8.6,954,947,6095,0,0,0,0,25,31,24,15,8.6,1,21,1,0.0,162,14
ht2.s40,2009,25,62,25,31,24,16,8.7,974,966,6238,0,0,0,0,25,31,24,16,8.7,1,21,20,0.0,162,14
ht2.s40,2010,26,59,25,31,23,15,8.9,975,967,6257,0,0,0,0,25,31,23,15,8.9,1,19,1,0.0,162,14
ht2.s40,2011,27,59,26,31,23,16,9.0,993,985,6389,0,0,0,0,26,31,23,16,9.0,1,19,20,0.0,162,14
ht2.s40,2012,28,56,26,31,23,15,9.1,992,984,6397,0,0,0,0,26,31,23,15,9.1,1,19,1,0.0,162,14
ht2.s40,2013,29,56,26,32,23,16,9.2,1010,1002,6526,0,0,0,0,26,32,23,16,9.2,1,20,20,0.0,162,14
ht2.s40,2014,30,54,26,32,22,15,9.4,1011,1002,6544,0,0,0,0,26,32,22,15,9.4,1,20,1,0.0,162,14
ht2.s40,2015,31,53,27,32,22,16,9.5,1030,1021,6679,0,0,0,0,27,32,22,16,9.5,1,21,19,0.0,162,14
ht2.s40,2016,32,51,27,32,22,15,9.8,1032,1023,6706,0,0,0,0,27,32,22,15,9.8,1,19,1,0.0,162,14
ht2.s40,2017,33,51,27,32,22,16,9.8,1050,1040,6834,0,0,0,0,27,32,22,16,9.8,1,19,19,0.0,162,14
ht2.s40,2018,34,49,27,32,22,14,10.1,1050,1040,6847,0,0,0,0,27,32,22,14,10.1,1,19,1,0.0,162,14
ht2.s40,2019,35,49,27,33,22,15,10.2,1067,1057,6972,0,0,0,0,27,33,22,15,10.2,1,17,19,0.0,162,14
ht2.s40,2020,36,47,27,32,21,14,10.4,1066,1056,6973,0,0,0,0,27,32,21,14,10.4,1,18,1,0.0,162,14
ht2.s40,2021,37,47,28,33,21,15,10.5,1083,1072,7093,0,0,0,0,28,33,21,15,10.5,1,17,19,0.0,162,14
ht2.s40,2022,38,44,28,33,21,14,10.7,1081,1070,7092,0,0,0,0,28,33,21,14,10.7,1,17,1,0.0,162,14
ht2.s40,2023,39,44,28,33,21,15,10.8,1097,1087,7212,0,0,0,0,28,33,21,15,10.8,1,17,18,0.0,162,14
ht2.s40,2024,40,42,28,33,21,14,11.0,1097,1086,7216,0,0,0,0,28,33,21,14,11.0,0,0,0,0.0,162,14
ht2.s50,1984,0,324,125,227,247,76,8.4,3055,2024,10595,313,2283,1264,6192,21,30,36,86,19.1,1,30,23,0.0,404,12
ht2.s50,1985,1,128,21,30,36,23,5.5,779,770,4498,0,0,0,0,21,30,36,23,5.5,1,31,35,0.0,162,14
ht2.s50,1986,2,104,21,29,35,23,6.1,775,766,4511,0,0,0,0,21,29,35,23,6.1,1,31,0,0.0,162,14
ht2.s50,1987,3,104,22,30,35,24,6.2,805,797,4723,0,0,0,0,22,30,35,24,6.2,1,30,34,0.0,162,14
ht2.s50,1988,4,95,22,30,34,22,6.4,801,794,4737,0,0,0,0,22,30,34,22,6.4,1,30,1,0.0,162,14
ht2.s50,1989,5,95,22,31,34,24,6.6,831,823,4941,0,0,0,0,22,31,34,24,6.6,1,31,33,0.0,162,14
